BCA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AMT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CIV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CKT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIL.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ABS.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BQG.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CRD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CRI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BVM.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CQV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CRK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CEA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CEB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CEC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CEE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNN.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CED.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKS.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLN.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CDV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CEF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ANQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AVK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CLH.mat,0.82143,0.76667,0.76667,2,1,0.21667,1.3,0.10833,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.095122,0.28889,0.26,0.11818,0.1625,0.17727,0.24375,0.43333,0.39,0.1,0.17727,0.65,0.01254,0.021899
AHN.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BSG.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YCA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ACT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ACV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AKP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AKV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ALE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BQP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BRB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AQB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BRH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ABP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CPF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNG.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AIM.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CFB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CHF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BHB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AAK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AHP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AET.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AEK.mat,0.82143,0.76667,0.76667,2,1,0.21667,1.3,0.10833,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.095122,0.28889,0.26,0.11818,0.1625,0.17727,0.24375,0.43333,0.39,0.1,0.17727,0.65,0.01254,0.021899
AQE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AQP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ASA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BPL.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AIP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAN.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AQC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AHK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AES.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AFI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BPR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AIA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BVT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BVV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAM.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CBB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CBE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AAE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AIB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAS.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CBC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CAV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CBD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AFV.mat,0.82143,0.76667,0.76667,2,1,0.21667,1.3,0.10833,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.095122,0.28889,0.26,0.11818,0.1625,0.17727,0.24375,0.43333,0.39,0.1,0.17727,0.65,0.01254,0.021899
ART.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AIC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YAF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BSR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BSS.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BTR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BTP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ASR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
